StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q139,Q229,Q200_First Click,Q200_Last Click,Q200_Page Submit,Q200_Click Count,Q230,Q202_First Click,Q202_Last Click,Q202_Page Submit,Q202_Click Count,Q147,Q22,Q19,Q142,Q21,Q206,Q207,Q208,Q209,Q210,Q213,Q214,Q215,Q216,Q217,Q193,Q170,Q164,Q143,Q144,Q220,Q221,Q223,Q224,Q122,Q123,Q124,Q125,Q126,Q127,Q128,Q129,Q130,Q172,Q174,Q176,Q178,Q180,Q182,Q184,Q186,Q188,Q190,Q192,Q194,Q196,Q198,Q200,Q202,Q204,SC0,SC1,SC2,SC3,SC4,SC5,confirmation_code,treatment_group,Comprehension score1,Enter Embedded Data Field Name Here...,Comprehension score2,Comprehension score3,ins_code,no_ins_code,LotteryQuiz1,LotteryQuiz2,LotteryQuiz3
2017-09-22 17:16:36,2017-09-22 18:18:14,IP Address,173.173.195.124,100,3698,True,2017-09-22 18:18:14,R_bEguitYXB3SalZb,,,,,26.245407104492,-97.683601379395,anonymous,,I consent to participate in this study,I certify that I have watched the video in its entirety.,11.262,2239.153,2242.816,10,,,,,,True,$0.50,True,10,No,,,,,,,,,,,A2S5GPVIUV8RJI,1667966,,10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery A: 20% chance of winning $2.00, 80% chance of winning $1.60","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery A: 50% chance of winning $2.00, 50% chance of winning $1.60","Lottery A: 60% chance of winning $2.00, 40% chance of winning $1.60","Lottery A: 70% chance of winning $2.00, 30% chance of winning $1.60","Lottery A: 80% chance of winning $2.00, 20% chance of winning $1.60","Lottery A: 90% chance of winning $2.00, 10% chance of winning $1.60",Male,27,White or Caucasian,Hispanic or Latino,5,United States,TX Texas,78550,I've read or talked about cattle ranching at least once before,I am familiar with drought,6,No,"$15,000 to $29,999","High school diploma or equivalent ",,"I vote for Democrats more often than ",No,7,0,0,2,0,0,31085,ins,5,,,,1667966,,2,,
2017-09-22 17:49:31,2017-09-22 18:40:37,IP Address,174.108.98.48,100,3066,True,2017-09-22 18:40:37,R_8Cl7MlFqY0P7XUx,,,,,35.170700073242,-80.791999816895,anonymous,,I consent to participate in this study,,,,,,I certify that I have watched the video in its entirety.,1094.806,1094.806,1099.5,1,True,$0.50,True,10,No,,,,,,,,,,,A1SLJKNSNHOJRN,,14782,10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery A: 20% chance of winning $2.00, 80% chance of winning $1.60","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery A: 50% chance of winning $2.00, 50% chance of winning $1.60","Lottery A: 60% chance of winning $2.00, 40% chance of winning $1.60","Lottery A: 70% chance of winning $2.00, 30% chance of winning $1.60","Lottery A: 80% chance of winning $2.00, 20% chance of winning $1.60","Lottery B: 90% chance of winning $3.85, 10% chance of winning $0.10",Male,34,White or Caucasian,Not Hispanic or Latino,5,United States,NC North Carolina,28211,Nothing,I am familiar with drought,2,No,"$30,000 to $44,999",Bachelors degree,,"I nearly always vote for Democrats ",Yes,7,0,0,2,0,0,63793,no_ins,5,,,,,2290807,2,,
2017-09-22 17:46:02,2017-09-22 18:47:56,IP Address,72.176.248.52,100,3714,True,2017-09-22 18:47:56,R_3eXkl4eHygSymZD,,,,,30.050399780273,-94.174301147461,anonymous,,I consent to participate in this study,I certify that I have watched the video in its entirety.,1159.082,1159.082,1161.803,1,,,,,,True,$0.50,True,10,No,,,,,,,,,,,A1HI9B1MMCMVAZ,85147,,10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery A: 20% chance of winning $2.00, 80% chance of winning $1.60","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery A: 50% chance of winning $2.00, 50% chance of winning $1.60","Lottery A: 60% chance of winning $2.00, 40% chance of winning $1.60","Lottery A: 70% chance of winning $2.00, 30% chance of winning $1.60","Lottery B: 80% chance of winning $3.85, 20% chance of winning $0.10","Lottery B: 90% chance of winning $3.85, 10% chance of winning $0.10",Male,34,White or Caucasian,Not Hispanic or Latino,5,United States,TX Texas,77706,I've read or talked about cattle ranching at least once before,I've read or talked about drought at least once before,3,No,"$45,000 to $59,999","High school diploma or equivalent ",,"I vote for Democrats more often than ",No,7,0,0,2,0,0,92684,ins,5,,,,1812262,,2,,
2017-09-22 18:30:19,2017-09-22 19:21:54,IP Address,137.118.203.130,100,3095,True,2017-09-22 19:21:54,R_7X14FTDXZxDLMtT,,,,,45.704605102539,-123.86180114746,anonymous,,I consent to participate in this study,,,,,,I certify that I have watched the video in its entirety.,1024.821,1024.821,1026.687,1,True,$0.50,True,10,No,,,,,,,,,,,A14ADQ7RUN6TDY,,87466,10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery A: 20% chance of winning $2.00, 80% chance of winning $1.60","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery A: 50% chance of winning $2.00, 50% chance of winning $1.60","Lottery A: 60% chance of winning $2.00, 40% chance of winning $1.60","Lottery A: 70% chance of winning $2.00, 30% chance of winning $1.60","Lottery B: 80% chance of winning $3.85, 20% chance of winning $0.10","Lottery B: 90% chance of winning $3.85, 10% chance of winning $0.10",Male,68,White or Caucasian,Not Hispanic or Latino,5,United States,OR Oregon,97131,I've read or talked about cattle ranching at least once before,I am familiar with drought,1 (No Impact),No,"$30,000 to $44,999","High school diploma or equivalent ",,"I nearly always vote for Democrats ",Yes,7,0,0,2,0,0,62491,no_ins,5,,,,,2578220,2,,
2017-09-22 18:31:42,2017-09-22 19:22:19,IP Address,173.76.196.44,100,3037,True,2017-09-22 19:22:19,R_6fHugQj4P47ADGZ,,,,,42.16960144043,-71.060600280762,anonymous,,I consent to participate in this study,I certify that I have watched the video in its entirety.,1107.339,1107.339,1112.015,1,,,,,,True,$0.50,True,10,No,,,,,,,,,,,A9GNNAGBWOFAM,43809,,10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery A: 20% chance of winning $2.00, 80% chance of winning $1.60","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery A: 50% chance of winning $2.00, 50% chance of winning $1.60","Lottery A: 60% chance of winning $2.00, 40% chance of winning $1.60","Lottery B: 70% chance of winning $3.85, 30% chance of winning $0.10","Lottery B: 80% chance of winning $3.85, 20% chance of winning $0.10","Lottery B: 90% chance of winning $3.85, 10% chance of winning $0.10",Male,26,Asian,Not Hispanic or Latino,5,United States,MA Massachusetts,02368,Nothing,I've read or talked about drought at least once before,1 (No Impact),No,"$45,000 to $59,999",Bachelors degree,,"I nearly always vote for Democrats ",Yes,7,0,0,2,0,0,51780,ins,5,,,,1917781,,2,,
2017-09-22 18:24:46,2017-09-22 19:25:10,IP Address,67.175.238.197,100,3624,True,2017-09-22 19:25:10,R_ekAkbjeyDcDTRw9,,,,,42.035797119141,-88.380096435547,anonymous,,I consent to participate in this study,,,,,,I certify that I have watched the video in its entirety.,1077.32,1077.32,1078.737,1,True,$0.50,True,10,No,,,,,,,,,,,A9EFMZ1469GHI,,60751,10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery A: 20% chance of winning $2.00, 80% chance of winning $1.60","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery A: 50% chance of winning $2.00, 50% chance of winning $1.60","Lottery A: 60% chance of winning $2.00, 40% chance of winning $1.60","Lottery A: 70% chance of winning $2.00, 30% chance of winning $1.60","Lottery A: 80% chance of winning $2.00, 20% chance of winning $1.60","Lottery A: 90% chance of winning $2.00, 10% chance of winning $1.60",Female,45,Black or African American,Not Hispanic or Latino,5,United States,IL Illinois,60649,Nothing,Nothing,1 (No Impact),No,"$15,000 to $29,999",Bachelors degree,,"I nearly always vote for Democrats ",No,7,0,0,2,0,0,33189,no_ins,5,,,,,2329998,2,,
2017-09-22 19:17:55,2017-09-22 19:51:26,IP Address,160.3.0.129,100,2011,True,2017-09-22 19:51:26,R_6ul6o58Av0803KB,,,,,32.703796386719,-109.65579986572,anonymous,,I consent to participate in this study,,,,,,I certify that I have watched the video in its entirety.,783.264,783.264,792.472,1,True,$0.50,True,10,No,,,,,,,,,,,A3KX8PBHVFQZ3U,,55707,10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery A: 20% chance of winning $2.00, 80% chance of winning $1.60","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery A: 50% chance of winning $2.00, 50% chance of winning $1.60","Lottery A: 60% chance of winning $2.00, 40% chance of winning $1.60","Lottery A: 70% chance of winning $2.00, 30% chance of winning $1.60","Lottery A: 80% chance of winning $2.00, 20% chance of winning $1.60","Lottery A: 90% chance of winning $2.00, 10% chance of winning $1.60",Male,27,White or Caucasian,Not Hispanic or Latino,5,United States,AZ Arizona,85552,Nothing,I am familiar with drought,1 (No Impact),No,"$30,000 to $44,999","Trade school degree or certificate ",,"I am eligible, but I never vote",Yes,7,0,0,2,0,0,37451,no_ins,5,,,,,2351924,2,,
2017-09-25 10:25:12,2017-09-25 10:48:57,IP Address,141.214.17.242,100,1425,True,2017-09-25 10:48:57,R_8wvecue0eykRoP3,,,,,42.324096679688,-83.711303710938,anonymous,,I consent to participate in this study,I certify that I have watched the video in its entirety.,170.46,641.008,641.697,2,,,,,,True,$0.50,True,10,No,,,,,,,,,,,A2XMFTY9WB05U6,46232,,10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery A: 20% chance of winning $2.00, 80% chance of winning $1.60","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery B: 50% chance of winning $3.85, 50% chance of winning $0.10","Lottery B: 60% chance of winning $3.85, 40% chance of winning $0.10","Lottery B: 70% chance of winning $3.85, 30% chance of winning $0.10","Lottery B: 80% chance of winning $3.85, 20% chance of winning $0.10","Lottery B: 90% chance of winning $3.85, 10% chance of winning $0.10",Male,31,White or Caucasian,Not Hispanic or Latino,5,United States,MI Michigan,48158,Nothing,Nothing,1 (No Impact),No,"$45,000 to $59,999",Associate degree,,"I nearly always vote for Democrats ",Yes,7,0,0,2,0,0,40970,ins,5,,,,1570132,,2,,
2017-09-25 10:22:51,2017-09-25 10:56:57,IP Address,162.89.0.47,100,2046,True,2017-09-25 10:56:57,R_5jew2Q1vlgWsVBX,,,,,30.267196655273,-97.743103027344,anonymous,,I consent to participate in this study,I certify that I have watched the video in its entirety.,41.236,875.772,876.092,3,,,,,,True,$0.50,True,10,No,,,,,,,,,,,AGC307XG0RIR4,38914,,10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery A: 20% chance of winning $2.00, 80% chance of winning $1.60","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery A: 50% chance of winning $2.00, 50% chance of winning $1.60","Lottery A: 60% chance of winning $2.00, 40% chance of winning $1.60","Lottery A: 70% chance of winning $2.00, 30% chance of winning $1.60","Lottery B: 80% chance of winning $3.85, 20% chance of winning $0.10","Lottery B: 90% chance of winning $3.85, 10% chance of winning $0.10",Male,27,White or Caucasian,Not Hispanic or Latino,5,United States,CT Connecticut,06033,Nothing,Nothing,1 (No Impact),No,"$45,000 to $59,999",Bachelors degree,,"I vote for Democrats more often than ",No,7,0,0,2,0,0,33621,ins,5,,,,1932473,,2,,
2017-09-25 10:23:24,2017-09-25 11:00:23,IP Address,68.191.158.84,100,2219,True,2017-09-25 11:00:23,R_0VdlqlGtF4yTJxX,,,,,45.184494018555,-93.839698791504,anonymous,,I consent to participate in this study,,,,,,I certify that I have watched the video in its entirety.,3.118,5.388,1557.612,2,True,$1,True,5,No,True,$1,True,10,No,True,$0.50,True,10,No,AOTCPS24JM5DQ,,73624,10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery B: 20% chance of winning $3.85, 80% chance of winning $0.10","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery B: 50% chance of winning $3.85, 50% chance of winning $0.10","Lottery B: 60% chance of winning $3.85, 40% chance of winning $0.10","Lottery B: 70% chance of winning $3.85, 30% chance of winning $0.10","Lottery A: 80% chance of winning $2.00, 20% chance of winning $1.60","Lottery B: 90% chance of winning $3.85, 10% chance of winning $0.10",Male,26,White or Caucasian,Not Hispanic or Latino,5,United States,MN Minnesota,55414,Nothing,Nothing,4,No,"$45,000 to $59,999",Associate degree,,"I nearly always vote for Democrats ",No,14,4,5,2,0,0,50612,no_ins,3,,4,5,,2863341,2,,
2017-09-25 10:25:34,2017-09-25 11:03:06,IP Address,208.126.198.32,100,2252,True,2017-09-25 11:03:06,R_djs3zyTHNUgCWS9,,,,,42.27409362793,-91.014099121094,anonymous,,I consent to participate in this study,I certify that I have watched the video in its entirety.,1117.746,1117.746,1119.735,1,,,,,,True,$5.50,True,10,No,True,$0.50,True,10,No,,,,,,A1AO1LLP3INAZF,20478,,10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery A: 20% chance of winning $2.00, 80% chance of winning $1.60","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery A: 50% chance of winning $2.00, 50% chance of winning $1.60","Lottery A: 60% chance of winning $2.00, 40% chance of winning $1.60","Lottery A: 70% chance of winning $2.00, 30% chance of winning $1.60","Lottery A: 80% chance of winning $2.00, 20% chance of winning $1.60","Lottery A: 90% chance of winning $2.00, 10% chance of winning $1.60",Female,31,White or Caucasian,Hispanic or Latino,5,United States,IA Iowa,52033,Nothing,Nothing,1 (No Impact),Yes,"$60,000 to $74,999",Associate degree,,"I vote for Republicans more often than I vote for Democrats ",Yes,11,5,0,2,0,0,99450,ins,4,,5,,1498799,,2,,
2017-09-25 10:34:57,2017-09-25 11:03:57,IP Address,107.185.187.135,100,1740,True,2017-09-25 11:03:57,R_7X4Kr9H2Ec94YrH,,,,,33.736099243164,-117.05830383301,anonymous,,I consent to participate in this study,I certify that I have watched the video in its entirety.,0,0,317.781,0,,,,,,True,$1,True,10,No,True,$5.50,True,10,No,True,$0.50,True,10,No,A2QMHQXR8K4VJ2,28916,,10,One lottery will be randomly selected,,,,,"Lottery B: 10% chance of winning $3.85, 90% chance of winning $0.10","Lottery B: 20% chance of winning $3.85, 80% chance of winning $0.10","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery B: 40% chance of winning $3.85, 60% chance of winning $0.10","Lottery B: 50% chance of winning $3.85, 50% chance of winning $0.10","Lottery A: 60% chance of winning $2.00, 40% chance of winning $1.60","Lottery A: 70% chance of winning $2.00, 30% chance of winning $1.60","Lottery B: 80% chance of winning $3.85, 20% chance of winning $0.10","Lottery A: 90% chance of winning $2.00, 10% chance of winning $1.60",Female,22,"Asian,White or Caucasian",Not Hispanic or Latino,5,United States,CA California,91706,Nothing,Nothing,1 (No Impact),No,"$45,000 to $59,999",Associate degree,,Half the time I vote for Democrats and half the time I vote for Republicans,No,15,4,5,2,0,0,43889,ins,4,,4,5,1914719,,2,,
2017-09-25 10:22:42,2017-09-25 11:04:16,IP Address,64.64.32.4,100,2494,True,2017-09-25 11:04:16,R_cUDlrTRzVqKNGkZ,,,,,40.655197143555,-75.381401062012,anonymous,,I consent to participate in this study,I certify that I have watched the video in its entirety.,786.336,1085.926,1106.201,2,,,,,,True,$0.50,True,10,No,,,,,,,,,,,A1LRJ2MQD4AMES," 48442",,10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery A: 20% chance of winning $2.00, 80% chance of winning $1.60","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery A: 50% chance of winning $2.00, 50% chance of winning $1.60","Lottery A: 60% chance of winning $2.00, 40% chance of winning $1.60","Lottery B: 70% chance of winning $3.85, 30% chance of winning $0.10","Lottery B: 80% chance of winning $3.85, 20% chance of winning $0.10","Lottery B: 90% chance of winning $3.85, 10% chance of winning $0.10",Male,34,White or Caucasian,Not Hispanic or Latino,5,United States,PA Pennsylvania,17551,I am familiar with cattle ranching,I am familiar with drought,1 (No Impact),No,"$105,000 to $149,999","Graduate degree (Masters, PhD, MD, JD)",,"I vote for Republicans more often than I vote for Democrats ",No,7,0,0,2,0,0,61177,ins,5,,,,1766372,,2,,
2017-09-25 10:22:43,2017-09-25 11:06:30,IP Address,100.0.101.76,100,2627,True,2017-09-25 11:06:30,R_09gsKZdCmek4Zw1,,,,,42.672302246094,-71.083702087402,anonymous,,I consent to participate in this study,,,,,,I certify that I have watched the video in its entirety.,759.576,1317.721,1318.929,2,True,$0.50,True,10,No,,,,,,,,,,,A8VFIXE5FL8C6,,47601,10,One lottery will be randomly selected,,,,,"Lottery A: 10% chance of winning $2.00, 90% chance of winning $1.60","Lottery A: 20% chance of winning $2.00, 80% chance of winning $1.60","Lottery A: 30% chance of winning $2.00, 70% chance of winning $1.60","Lottery A: 40% chance of winning $2.00, 60% chance of winning $1.60","Lottery A: 50% chance of winning $2.00, 50% chance of winning $1.60","Lottery B: 60% chance of winning $3.85, 40% chance of winning $0.10","Lottery B: 70% chance of winning $3.85, 30% chance of winning $0.10","Lottery B: 80% chance of winning $3.85, 20% chance of winning $0.10","Lottery B: 90% chance of winning $3.85, 10% chance of winning $0.10",Female,25,White or Caucasian,Not Hispanic or Latino,5,United States,NH New Hampshire,03049,Nothing,Nothing,1 (No Impact),Yes,"$15,000 to $29,999",Associate degree,,"I nearly always vote for Democrats ",Yes,7,0,0,2,0,0,49647,no_ins,5,,,,,2651072,2,,
